Twitter_User_Name,Twitter_Account,Twitter_User_Description,Tweet_id,Tweet_created_at,Tweet_text
Sadiq Khan,SadiqKhan,Mayor of London. #TeamKhan,1072560849368346625,2018-12-11 18:36:48,"b'RT @NCA_LynneOwens: We are grateful to the Mayor for spending time with us, understanding the range of serious &amp; organised crime threats &amp;\xe2\x80\xa6'"
Sadiq Khan,SadiqKhan,Mayor of London. #TeamKhan,1072560651011264524,2018-12-11 18:36:01,b'RT @KAA_Intrepidus: A privilege to have @MayorofLondon @SadiqKhan back at KAA today to speak to our wonderful students &amp; staff about the fa\xe2\x80\xa6'
Sadiq Khan,SadiqKhan,Mayor of London. #TeamKhan,1072518438189441025,2018-12-11 15:48:16,b'The staff and pupils at @KAA_Intrepidus have been a beacon of strength for the #Grenfell community.\n\nPrivilege to r\xe2\x80\xa6 https://t.co/FZku0vTBgl'
Sadiq Khan,SadiqKhan,Mayor of London. #TeamKhan,1072472923699585025,2018-12-11 12:47:25,b'Fascinating and hugely informative morning seeing first-hand how the @NCA_UK work to tackle serious and organised c\xe2\x80\xa6 https://t.co/KReLuMTc47'
Sadiq Khan,SadiqKhan,Mayor of London. #TeamKhan,1072441760180252672,2018-12-11 10:43:35,"b'Whatever the outcome of Brexit, EU citizens are always welcome in London. We\xe2\x80\x99re creating a hub to give you impartia\xe2\x80\xa6 https://t.co/6bumrHcp61'"
Sadiq Khan,SadiqKhan,Mayor of London. #TeamKhan,1072187765683613696,2018-12-10 17:54:18,"b'RT @LabourCHR: As we mark its 70th anniversary, @SadiqKhan and our Chair @MatthewCTurner outline the progress made through the Universal De\xe2\x80\xa6'"
Sadiq Khan,SadiqKhan,Mayor of London. #TeamKhan,1072156002454249472,2018-12-10 15:48:05,b'The Prime Minister postponing the #BrexitVote means the only sensible course of action is to withdraw Article 50 im\xe2\x80\xa6 https://t.co/90Sqsg9d3y'
Mishal Awan,MishalAwan13,A true Patriot,1072417398320439296,2018-12-11 09:06:46,b'RT @sanambaloch321: Where is a unity there is always victory. #LarOBarYuoPakistan https://t.co/MtZCI1Vymn'
Mishal Awan,MishalAwan13,A true Patriot,1072417385561407489,2018-12-11 09:06:43,b'RT @IK_LADLA: #LarOBarYuoPakistan\nProud to be A pakistani pakhtoon..'
Mishal Awan,MishalAwan13,A true Patriot,1072417372793958400,2018-12-11 09:06:40,b'RT @HassanKhan0125: Pak nation n army hve made a lot of sacrifices in the war against terrorism .\n   #LarOBarYuoPakistan https://t.co/dZfez\xe2\x80\xa6'
Mishal Awan,MishalAwan13,A true Patriot,1072417361536450561,2018-12-11 09:06:38,"b'RT @sanambaloch321: We are Pakistan.\nONE NATION, ONE DREAM, ONE VISION..  #LarOBarYuoPakistan https://t.co/LnbnZSNt33'"
Mishal Awan,MishalAwan13,A true Patriot,1072417347229679616,2018-12-11 09:06:34,b'RT @Kashif23K: \xdb\x81\xd9\x85\xdb\x8c\xda\xba \xd8\xa7\xdb\x8c\xda\xa9 \xdb\x81\xd9\x88 \xda\xa9\xd8\xb1 \xd8\xa2\xda\xaf\xdb\x92 \xda\xa9\xd8\xa7 \xd8\xb5\xd9\x81\xd8\xb1 \xda\xa9\xd8\xb1\xd9\x86\xd8\xa7 \xdb\x81\xdb\x92 \xdb\x81\xd9\x85 \xd8\xb3\xd8\xa8 \xd9\x86\xdb\x92 \xd8\xa7\xdb\x8c\xda\xa9 \xdb\x81\xd9\x88 \xda\xa9\xd8\xb1 \xd8\xaa\xd9\x85\xd8\xa7\xd9\x85 \xd9\x85\xd8\xb4\xda\xa9\xd9\x84\xd8\xa7\xd8\xaa \xda\xa9\xd8\xa7 \xd8\xb3\xd8\xa7\xd9\x85\xd9\x86\xdb\x81 \xda\xa9\xdb\x8c\xd8\xa7 \xd8\xa7\xd8\xa8 \xd8\xa2\xda\xaf\xdb\x92 \xd8\xa2\xda\x86\xda\xbe\xd8\xa7 \xd9\x88\xd9\x82\xd8\xaa \xd8\xa2\xd9\x86\xdb\x92 \xd9\x88\xd8\xa7\xd9\x84\xd8\xa7 \xdb\x81\xdb\x92 \xda\xa9\xdb\x8c\xd9\x88\xda\xba \xd9\x86\xdb\x81 \xd8\xa7\xd8\xa8 \xd8\xa7\xd9\xbe\xd9\x86\xdb\x92 \xd8\xae\xd9\x88\xe2\x80\xa6'
Mishal Awan,MishalAwan13,A true Patriot,1072417334332219392,2018-12-11 09:06:31,"b'RT @iam_alijannati: \xe2\x80\x9cUnited we stand, divided we fall\xe2\x80\x9d means that it is wise to stick together and work in collaboration with others instea\xe2\x80\xa6'"
Mishal Awan,MishalAwan13,A true Patriot,1072417322839760896,2018-12-11 09:06:28,"b'RT @Ashkhanam: After successful counterterrorism optn in FATA and tribal areas, Gov has launched many development projects in these war-tor\xe2\x80\xa6'"
Mishal Awan,MishalAwan13,A true Patriot,1072417308788822016,2018-12-11 09:06:25,b'RT @ArslanAsad01: \xd9\xbe\xd8\xa7\xda\xa9\xd8\xb3\xd8\xaa\xd8\xa7\xd9\x86 \xd9\x84\xd9\xbe\xd8\xa7\xd8\xb1\xdb\x81 \xd9\x85\xd9\x88 \xda\x81\xd8\xa7\xd9\x86 \xd9\x82\xd8\xb1\xd8\xa8\xd8\xa7\xd9\x86 \xd8\xaf\xdb\x8c\xd8\x8c \xda\xbe\xd9\xbe\xd9\x84\xd9\x87 \xda\xa9\xdb\x90 \xd9\x85\xd9\x88\xda\x96 \xd9\xbe\xd9\x87 \xd8\xb3\xd9\x88\xd9\x84\xdb\x8c \xda\xa9\xdb\x90 \xdb\x8c\xd8\xa7\xd8\xb3\xd8\xaa\xdb\x94   \xda\xab\xd8\xa7\xd9\x88\xd9\x86\xda\x89\xdb\x8c\xd8\xa7\xd9\x86 \xd8\xaa\xd9\x87 \xdb\x81\xd9\x85\xdb\x8c\xd8\xb4 \xd8\xb3\xd9\x88\xd9\x84\xd9\x87 \xd8\xa7\xd9\x88 \xd9\x85\xdb\x8c\xd9\x86\xd9\x87 \xd9\xbe\xd9\x87 \xd8\xb2\xda\x93\xd9\x87 \xda\xa9\xdb\x90 \xd9\x84\xd8\xb1\xd9\x88\xdb\x94 \xd8\xb2\xd9\x85\xd8\xa7 \xd9\x87\xdb\x8c\xd9\x88\xd8\xa7\xd8\xaf \xd9\xbe\xd9\x87 \xd8\xaf\xe2\x80\xa6'
Mishal Awan,MishalAwan13,A true Patriot,1072417296071708674,2018-12-11 09:06:22,"b'RT @hadia234: After sucesful counterterrorism optn in FATA and tribal areas, Gov has launched many development projects in these war-torn f\xe2\x80\xa6'"
Mishal Awan,MishalAwan13,A true Patriot,1072417284638023680,2018-12-11 09:06:19,"b'RT @SadiaJ234: Aftr sucessfl countertrrorism optn in FATA and tribal areas, Gov has launched many development projects in these war-torn fa\xe2\x80\xa6'"
Salman Khan,BeingSalmanKhan,"Film actor, artist, painter, humanitarian",1071998375812390912,2018-12-10 05:21:44,"b'The most beautiful love story has a release date... #Notebook hits the cinemas on March 29, 2019. Trailer coming so\xe2\x80\xa6 https://t.co/2lU0GnNR3V'"
Salman Khan,BeingSalmanKhan,"Film actor, artist, painter, humanitarian",1071261116632875014,2018-12-08 04:32:07,"b""It's finally the 8th\xc2\xa0of December! Here's my quirky Fizz look. Upload yours in a red, white or black outfit with\xe2\x80\xa6 https://t.co/xT3y0c071f"""
Salman Khan,BeingSalmanKhan,"Film actor, artist, painter, humanitarian",1070234735186755584,2018-12-05 08:33:39,"b'Finally every dog has its day thx to JEFFURRY\xe2\x80\x99S : The Pet Resort, New Delhi \n#dogs #pets #petboarding #petcafe\xe2\x80\xa6 https://t.co/vFuuxorQOU'"
Salman Khan,BeingSalmanKhan,"Film actor, artist, painter, humanitarian",1069880264027852801,2018-12-04 09:05:07,"b'Dost ke naam, dosti ke naam, isqh karne waalon ke naam, isqhbaazi ke naam! #IssaqbaaziOutNow @iamsrk \nhttps://t.co/KpL6IInVEN'"
Salman Khan,BeingSalmanKhan,"Film actor, artist, painter, humanitarian",1069549887002472449,2018-12-03 11:12:18,b'#aboutlastnight #kamaalkhan performance at #divyankunalwedding #phuket @imKamaalKhan https://t.co/A0efSMKWla'
Salman Khan,BeingSalmanKhan,"Film actor, artist, painter, humanitarian",1068524492547211264,2018-11-30 15:17:45,b'Delhi sched ka Rap party of #bharat at #civilhouse #khanmarket so the whle cast n crew was thr. Every 1 enjoyed the\xe2\x80\xa6 https://t.co/z6KvpdYyo9'
Salman Khan,BeingSalmanKhan,"Film actor, artist, painter, humanitarian",1068014190437285888,2018-11-29 05:30:00,"b'\xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x9a\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x8a\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\x86\xe0\xa4\xa3\xe0\xa4\xbf \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x8a \xe0\xa4\xaf\xe0\xa5\x87\xe0\xa4\xa4\xe0\xa5\x8b\xe0\xa4\xaf, \xe0\xa4\x8f\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xb5\xe0\xa4\xb0 \xe0\xa4\xb6\xe0\xa4\xbf\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\x95\xe0\xa5\x80\xe0\xa4\x9a @Riteishd \n\nhttps://t.co/8fvq8F8OYJ\n\n#MauliTrailer\xe2\x80\xa6 https://t.co/XA2ZV7pW9d'"
Salman Khan,BeingSalmanKhan,"Film actor, artist, painter, humanitarian",1067441008948895747,2018-11-27 15:32:23,b'Happy to join Hockey Men\xe2\x80\x99s World Cup Celebrations 2018 in the Millennium City of Cuttack on 28th November 2018. Com\xe2\x80\xa6 https://t.co/yiHwpq8Npn'
Salman Khan,BeingSalmanKhan,"Film actor, artist, painter, humanitarian",1067041248194621440,2018-11-26 13:03:52,b'It was fun cycling wid @beinghumancycle in the beautiful #menchuk #arunachal Pradesh along wid hon minister\xe2\x80\xa6 https://t.co/chKlgnONmD'
Salman Khan,BeingSalmanKhan,"Film actor, artist, painter, humanitarian",1062922471324741639,2018-11-15 04:17:19,b'@Bharat_TheFilm @aliabbaszafar #KatrinaKaif @DishPatani @WhoSunilGrover @atulreellife https://t.co/bdYihjuGUh'
James Wong,Botanygeek,"British-Malaysian botanist with a special interest in food crops • Teaches about plants, food & horticultural science for work. 📷: @botanygeek",1072549023972761601,2018-12-11 17:49:48,b'@BuckinghamGC @BBCGQT @ChrisDay365 Sure thing x'
James Wong,Botanygeek,"British-Malaysian botanist with a special interest in food crops • Teaches about plants, food & horticultural science for work. 📷: @botanygeek",1072549006004363264,2018-12-11 17:49:44,"b'This amazing 40,000 litre outdoor aquascape wraps around a sunken living room in Singapore. A marvel of biology and\xe2\x80\xa6 https://t.co/RuQ79JHUGa'"
James Wong,Botanygeek,"British-Malaysian botanist with a special interest in food crops • Teaches about plants, food & horticultural science for work. 📷: @botanygeek",1072466188536610817,2018-12-11 12:20:39,"b""@wubwubldn So....keep poor people poor as it's in their own interest? #Westernsplaining"""
James Wong,Botanygeek,"British-Malaysian botanist with a special interest in food crops • Teaches about plants, food & horticultural science for work. 📷: @botanygeek",1072459804055093248,2018-12-11 11:55:17,b'@wubwubldn Yes. By making some of the world\xe2\x80\x99s poorest farmer poorer (under the guise of \xe2\x80\x98saving\xe2\x80\x99 them) #Neocolonialism'
James Wong,Botanygeek,"British-Malaysian botanist with a special interest in food crops • Teaches about plants, food & horticultural science for work. 📷: @botanygeek",1072414013663920129,2018-12-11 08:53:20,"b'@fedwarian Places like Chile, South Africa, Israel and Spain. \xf0\x9f\x99\x82'"
James Wong,Botanygeek,"British-Malaysian botanist with a special interest in food crops • Teaches about plants, food & horticultural science for work. 📷: @botanygeek",1072405794132553729,2018-12-11 08:20:40,"b'As pineapple sales have now taken over those of avocados, be prepared for the same headlines about them in the near\xe2\x80\xa6 https://t.co/aqkoKM3dL2'"
James Wong,Botanygeek,"British-Malaysian botanist with a special interest in food crops • Teaches about plants, food & horticultural science for work. 📷: @botanygeek",1072404705773527040,2018-12-11 08:16:20,"b""@Herne_TheHunter I finally get everyone's joke!"""
James Wong,Botanygeek,"British-Malaysian botanist with a special interest in food crops • Teaches about plants, food & horticultural science for work. 📷: @botanygeek",1072402957315072000,2018-12-11 08:09:23,"b'@charliehtweets Exactly! Same hyperbolic BS, perpetuated by the same writers.\n\nSo irresponsible.'"
James Wong,Botanygeek,"British-Malaysian botanist with a special interest in food crops • Teaches about plants, food & horticultural science for work. 📷: @botanygeek",1072402080034406401,2018-12-11 08:05:54,"b""This type of reporting is mirrored in pretty much any food the public seems to be interested in, perpetuating a 'bo\xe2\x80\xa6 https://t.co/M1tENVcgmF"""
James Wong,Botanygeek,"British-Malaysian botanist with a special interest in food crops • Teaches about plants, food & horticultural science for work. 📷: @botanygeek",1072401409054859265,2018-12-11 08:03:14,"b""And in the papers: 'This is why you should never eat more than half an avocado a day' / '11 serious side effects of eating avocados.'"""
Jemima Goldsmith,Jemima_Khan,A toe in the water. Now I'm up to my neck. Instagram: khanjemima https://t.co/YNtVDWpT0t,1072481270305824770,2018-12-11 13:20:35,b'RT @GaryLineker: Still time to turn this around.'
Jemima Goldsmith,Jemima_Khan,A toe in the water. Now I'm up to my neck. Instagram: khanjemima https://t.co/YNtVDWpT0t,1072320928799956992,2018-12-11 02:43:26,b'@SadiqKhan @peoplesvote_uk At this point in the Brexit MAYhem I\xe2\x80\x99m also in favour of a 2nd referendum - I\xe2\x80\x99m glad you\xe2\x80\xa6 https://t.co/ZpxXILkdjJ'
Jemima Goldsmith,Jemima_Khan,A toe in the water. Now I'm up to my neck. Instagram: khanjemima https://t.co/YNtVDWpT0t,1072281775144095745,2018-12-11 00:07:51,b'RT @GaryLineker: Out of interest?'
Jemima Goldsmith,Jemima_Khan,A toe in the water. Now I'm up to my neck. Instagram: khanjemima https://t.co/YNtVDWpT0t,1070840745400172545,2018-12-07 00:41:43,"b'@Nina_Wadia Thank you so much for this evening- you couldn\xe2\x80\x99t have done a better, funnier job and I\xe2\x80\x99m so grateful x'"
Jemima Goldsmith,Jemima_Khan,A toe in the water. Now I'm up to my neck. Instagram: khanjemima https://t.co/YNtVDWpT0t,1070840414461149184,2018-12-07 00:40:24,b'@lexyhb @adeelakhtar1234 Thank you so much Adeel for your time this eve. So brilliant and funny \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc'
Jemima Goldsmith,Jemima_Khan,A toe in the water. Now I'm up to my neck. Instagram: khanjemima https://t.co/YNtVDWpT0t,1067949847523876864,2018-11-29 01:14:19,b'RT @davidschneider: That video of the young refugee being bullied is so shocking. If only there was some way of knowing who radicalised the\xe2\x80\xa6'
Jemima Goldsmith,Jemima_Khan,A toe in the water. Now I'm up to my neck. Instagram: khanjemima https://t.co/YNtVDWpT0t,1066518291341107201,2018-11-25 02:25:50,b'Few more doom- laden sounds than your landline ringing in the dead of night.'
Jemima Goldsmith,Jemima_Khan,A toe in the water. Now I'm up to my neck. Instagram: khanjemima https://t.co/YNtVDWpT0t,1066431408334360576,2018-11-24 20:40:35,b'@Tyriankwhite @henconrad Thank you \xf0\x9f\xa5\xb0'
Jemima Goldsmith,Jemima_Khan,A toe in the water. Now I'm up to my neck. Instagram: khanjemima https://t.co/YNtVDWpT0t,1066425908221890561,2018-11-24 20:18:44,"b'V proud to have been a part of this series, now no 2 on US iTunes.\nPaula Jones, Reconsidered - The New York Times https://t.co/eb0GvQZc7o'"
Jemima Goldsmith,Jemima_Khan,A toe in the water. Now I'm up to my neck. Instagram: khanjemima https://t.co/YNtVDWpT0t,1066425605477023745,2018-11-24 20:17:32,"b'\xe2\x80\x98The Clinton Affair\xe2\x80\x99 wraps up, sparking new conversation https://t.co/P0Uz2tQipw'"
Asad Umar,Asad_Umar,"Ex naukri pesha mazdoor, Member of PTI  and above all a citizen of Pakistan https://t.co/WfjPgUYpHR",1069132309880872960,2018-12-02 07:33:00,b'\xd8\xb3\xd9\x86\xda\x8c\xd9\x8a \xd8\xab\xd9\x82\xd8\xa7\xd9\x81\xd8\xaa\xd9\x8a \xda\x8f\xd9\x8a\xd9\x86\xd9\x87\xd9\x86 \xd8\xaa\xd9\x8a \xd9\x85\xd8\xa8\xd8\xa7\xd8\xb1\xda\xaa\xd9\x88\xd9\x86.\xd8\xac\xd9\x8a\xd8\xa6\xd9\x8a \xd8\xb3\xd9\x86\xda\x8d\xd9\x87 \xd8\xac\xd9\x8a\xd8\xa6\xd9\x8a\xd9\x86 \xd8\xb3\xd9\x86\xda\x8d\xd9\x87 \xd9\x88\xd8\xa7\xd8\xb1\xd8\xa7'
Asad Umar,Asad_Umar,"Ex naukri pesha mazdoor, Member of PTI  and above all a citizen of Pakistan https://t.co/WfjPgUYpHR",1068199023323111425,2018-11-29 17:44:27,b'Launch event of the 150 million $ jw forland auto project tomorrow. Auto sector getting significant new investment.\xe2\x80\xa6 https://t.co/iLZuMJI52V'
Asad Umar,Asad_Umar,"Ex naukri pesha mazdoor, Member of PTI  and above all a citizen of Pakistan https://t.co/WfjPgUYpHR",1067843146724360192,2018-11-28 18:10:20,b'Wonderful to see the opening of kartarpur corridor project. Peace in south asia is essential for its development an\xe2\x80\xa6 https://t.co/acc0kTUPYX'
Asad Umar,Asad_Umar,"Ex naukri pesha mazdoor, Member of PTI  and above all a citizen of Pakistan https://t.co/WfjPgUYpHR",1067443406333517824,2018-11-27 15:41:54,b'Excellent day from a foreign investment perspective. Global Chairman suzuki motors visited &amp; expressed interest in\xe2\x80\xa6 https://t.co/pJlShFF2Pb'
Asad Umar,Asad_Umar,"Ex naukri pesha mazdoor, Member of PTI  and above all a citizen of Pakistan https://t.co/WfjPgUYpHR",1065949425779048450,2018-11-23 12:45:22,b'Proud of the way security forces defended the chinese consulate in karachi today. The two policemen who embraced sh\xe2\x80\xa6 https://t.co/qEjBXEo0kr'
Asad Umar,Asad_Umar,"Ex naukri pesha mazdoor, Member of PTI  and above all a citizen of Pakistan https://t.co/WfjPgUYpHR",1065202991542624257,2018-11-21 11:19:18,"b'\xda\xa9\xdb\x8c \xd9\x85\xd8\xad\xd9\x85\xd8\xaf\xef\xb7\xba \xd8\xb3\xdb\x92 \xd9\x88\xd9\x81\xd8\xa7 \xd8\xaa\xd9\x8f\xd9\x88 \xd9\x86\xdb\x92 \xd8\xaa\xd9\x88 \xdb\x81\xd9\x85 \xd8\xaa\xdb\x8c\xd8\xb1\xdb\x92 \xdb\x81\xdb\x8c\xda\xba \n\xdb\x8c\xdb\x81 \xd8\xac\xdb\x81\xd8\xa7\xda\xba \xda\x86\xdb\x8c\xd8\xb2 \xdb\x81\xdb\x92 \xda\xa9\xdb\x8c\xd8\xa7, \xd9\x84\xd9\x88\xd8\xad \xd9\x88 \xd9\x82\xd9\x84\xd9\x85 \xd8\xaa\xdb\x8c\xd8\xb1\xdb\x92 \xdb\x81\xdb\x8c\xda\xba\n\n\xd9\xbe\xd9\x88\xd8\xb1\xdb\x8c \xd8\xaf\xd9\x86\xdb\x8c\xd8\xa7 \xd8\xae\xd8\xb5\xd9\x88\xd8\xb5\xd8\xa7\xd9\x8b \xd9\xbe\xd8\xa7\xda\xa9\xd8\xb3\xd8\xaa\xd8\xa7\xd9\x86 \xd9\x85\xdb\x8c\xda\xba \xd8\xb1\xdb\x81\xd9\x86\xdb\x92 \xd9\x88\xd8\xa7\xe2\x80\xa6 https://t.co/MhV1R6Tb07'"
Asad Umar,Asad_Umar,"Ex naukri pesha mazdoor, Member of PTI  and above all a citizen of Pakistan https://t.co/WfjPgUYpHR",1065121957933248512,2018-11-21 05:57:18,"b'Truly an honour to meet dr mahathir muhammad, one of the greatest muslim leaders of the last 50 years. The way he t\xe2\x80\xa6 https://t.co/ruEiZLgHn7'"
Asad Umar,Asad_Umar,"Ex naukri pesha mazdoor, Member of PTI  and above all a citizen of Pakistan https://t.co/WfjPgUYpHR",1063681352917270528,2018-11-17 06:32:51,"b'Message from a senior ex colleague of mine who is a christian ""My family are all abroad  I am the only one in Pakis\xe2\x80\xa6 https://t.co/ihYKskg00n'"
Asad Umar,Asad_Umar,"Ex naukri pesha mazdoor, Member of PTI  and above all a citizen of Pakistan https://t.co/WfjPgUYpHR",1062759525302890498,2018-11-14 17:29:50,b'\xd9\x86\xd9\x88\xd8\xac\xd9\x88\xd8\xa7\xd9\x86\xd9\x88\xda\xba \xda\xa9\xd9\x88 ISF \xda\xa9\xd8\xa7 \xdb\x8c\xd9\x88\xd9\x85 \xd8\xaa\xd8\xa7\xd8\xb3\xdb\x8c\xd8\xb3 \xd9\x85\xd8\xa8\xd8\xa7\xd8\xb1\xda\xa9\xdb\x94 \xd8\xa2\xd9\xbe \xd9\xbe\xd8\xa7\xda\xa9\xd8\xb3\xd8\xaa\xd8\xa7\xd9\x86 \xd8\xa7\xd9\x88\xd8\xb1 \xd8\xaa\xd8\xad\xd8\xb1\xdb\x8c\xda\xa9 \xd8\xa7\xd9\x86\xd8\xb5\xd8\xa7\xd9\x81 \xda\xa9\xd8\xa7 \xd8\xb3\xd8\xb1\xd9\x85\xd8\xa7\xdb\x8c\xdb\x81 \xdb\x81\xd9\x88\xdb\x94'
Asad Umar,Asad_Umar,"Ex naukri pesha mazdoor, Member of PTI  and above all a citizen of Pakistan https://t.co/WfjPgUYpHR",1060809648712941568,2018-11-09 08:21:43,b'\xd8\xb1\xd8\xa8 \xda\xa9\xd8\xb9\xd8\xa8\xdb\x81 \xda\xa9\xdb\x8c \xd9\x82\xd8\xb3\xd9\x85 \xd8\xad\xd8\xaf \xd8\xb3\xdb\x92 \xda\xaf\xd8\xb2\xd8\xb1 \xd8\xac\xd8\xa7\xd8\xaa\xdb\x8c \xdb\x81\xdb\x92 \xd8\xac\xd8\xa8\xdb\x94\xdb\x94\xdb\x94 \xd8\xb4\xd8\xb9\xd9\x84\xdb\x81 \xd9\x85\xd8\xb4\xd8\xb1\xd9\x82 \xd8\xb3\xdb\x92 \xd8\xac\xd9\x84 \xda\xa9\xd8\xb1 \xd8\xae\xd8\xa7\xda\xa9 \xdb\x81\xd9\x88 \xd8\xac\xd8\xa7\xd8\xaa\xdb\x8c \xdb\x81\xdb\x92 \xd8\xb4\xd8\xa8\xdb\x94\xdb\x94 \xd8\xb9\xd9\x84\xd8\xa7\xd9\x85\xdb\x81 \xd8\xa7\xd9\x82\xd8\xa8\xd8\xa7\xd9\x84'
Andy Richter,AndyRichter,"actor/writer from Midwestern U.S., married to @SarahThyre, father of two",1072700953709633536,2018-12-12 03:53:31,b'RT @jpbrammer: I can\xe2\x80\x99t tell if The Favourite is extremely good or if I\xe2\x80\x99m just gay'
Andy Richter,AndyRichter,"actor/writer from Midwestern U.S., married to @SarahThyre, father of two",1072700931924344833,2018-12-12 03:53:26,b'@jpbrammer It\xe2\x80\x99s really good'
Andy Richter,AndyRichter,"actor/writer from Midwestern U.S., married to @SarahThyre, father of two",1072699380078006274,2018-12-12 03:47:16,b'@Nicole_Cliffe I often end up spitefully unfollowing'
Andy Richter,AndyRichter,"actor/writer from Midwestern U.S., married to @SarahThyre, father of two",1072697416783224832,2018-12-12 03:39:28,b'@elizaskinner It was an accident!'
Andy Richter,AndyRichter,"actor/writer from Midwestern U.S., married to @SarahThyre, father of two",1072693911045332992,2018-12-12 03:25:32,"b'RT @woodhouseb: And I\xe2\x80\x99ve seen it for years. @NancyPelosi stood up to Bush, stared down his effort to privatize Social Security, ran Tom Del\xe2\x80\xa6'"
Andy Richter,AndyRichter,"actor/writer from Midwestern U.S., married to @SarahThyre, father of two",1072690243986370560,2018-12-12 03:10:58,b'@Manglewood So glad I did a search before I said the same'
Andy Richter,AndyRichter,"actor/writer from Midwestern U.S., married to @SarahThyre, father of two",1072689694071111680,2018-12-12 03:08:47,b'RT @RonBrownstein: Worth noting again that Trump would be shutting down the government over an idea-building a border wall-that has been co\xe2\x80\xa6'
Andy Richter,AndyRichter,"actor/writer from Midwestern U.S., married to @SarahThyre, father of two",1072677771707584513,2018-12-12 02:21:24,b'@nycsouthpaw This is pro wrestling'
Andy Richter,AndyRichter,"actor/writer from Midwestern U.S., married to @SarahThyre, father of two",1072677008272953345,2018-12-12 02:18:22,"b'@thomas_violence Pass the torch, torchy'"
Andy Richter,AndyRichter,"actor/writer from Midwestern U.S., married to @SarahThyre, father of two",1072674151654178816,2018-12-12 02:07:01,b'RT @pattymo: When the DJ drops the Carter Family https://t.co/ffNI0kOYXO'
Keith Lemon,lemontwittor,"Keith Lemons Very Brilliant World Tour,Celebrity Juice, Keith Lemon The Film, Lemon La Vida Loca, Through t' keyhole, KEITH LEMON SKETCH SHOW,Picture Show,CIA",1072593791058620420,2018-12-11 20:47:42,b'RT @BBCRadio2: Brace yourselves! \xf0\x9f\x98\x89 @djgarydavies @lemontwittor https://t.co/GHHATBkJSG'
Keith Lemon,lemontwittor,"Keith Lemons Very Brilliant World Tour,Celebrity Juice, Keith Lemon The Film, Lemon La Vida Loca, Through t' keyhole, KEITH LEMON SKETCH SHOW,Picture Show,CIA",1072593688839237634,2018-12-11 20:47:17,b'@nothingbutHQ Ah Fank you to everyone one who voted. Very kind!'
Keith Lemon,lemontwittor,"Keith Lemons Very Brilliant World Tour,Celebrity Juice, Keith Lemon The Film, Lemon La Vida Loca, Through t' keyhole, KEITH LEMON SKETCH SHOW,Picture Show,CIA",1072593603686477830,2018-12-11 20:46:57,"b""RT @nothingbutHQ: Congratulations @lemontwittor - Voted funniest person in our 2018 Reader's Poll!  #NothingButComedy\n\nhttps://t.co/aga1K1p\xe2\x80\xa6"""
Keith Lemon,lemontwittor,"Keith Lemons Very Brilliant World Tour,Celebrity Juice, Keith Lemon The Film, Lemon La Vida Loca, Through t' keyhole, KEITH LEMON SKETCH SHOW,Picture Show,CIA",1072593261137707011,2018-12-11 20:45:35,b'@Eley01 Nice n easy Fanks'
Keith Lemon,lemontwittor,"Keith Lemons Very Brilliant World Tour,Celebrity Juice, Keith Lemon The Film, Lemon La Vida Loca, Through t' keyhole, KEITH LEMON SKETCH SHOW,Picture Show,CIA",1072551174405001216,2018-12-11 17:58:21,b'RT @SiGreg39: How about this for a christmas treat courtesy of @lemontwittor @LeighFrancis @PaddyMcGuinness @zwgman #KeithAndPaddyPictureSh\xe2\x80\xa6'
Keith Lemon,lemontwittor,"Keith Lemons Very Brilliant World Tour,Celebrity Juice, Keith Lemon The Film, Lemon La Vida Loca, Through t' keyhole, KEITH LEMON SKETCH SHOW,Picture Show,CIA",1072550950886354945,2018-12-11 17:57:28,b'RT @djgarydavies: This Friday #soundsofthe80s is back on the telly with our @BBCRedButton Christmas Special. Don\xe2\x80\x99t miss @lemontwittor choos\xe2\x80\xa6'
Keith Lemon,lemontwittor,"Keith Lemons Very Brilliant World Tour,Celebrity Juice, Keith Lemon The Film, Lemon La Vida Loca, Through t' keyhole, KEITH LEMON SKETCH SHOW,Picture Show,CIA",1072529444177408002,2018-12-11 16:32:00,b'@SnowWindowsUK Wow that\xe2\x80\x99s an old picture'
Keith Lemon,lemontwittor,"Keith Lemons Very Brilliant World Tour,Celebrity Juice, Keith Lemon The Film, Lemon La Vida Loca, Through t' keyhole, KEITH LEMON SKETCH SHOW,Picture Show,CIA",1072529327223377921,2018-12-11 16:31:32,b'@jenningsdeb67 @CelebJuice @itv2 Cheers'
